step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
52,PAYMENT,331.86,C000212,470.08,138.22,M000031,14069.0,14400.86,0,0
52,CASH_IN,700.29,C000048,3054.93,2354.65,M000070,3274.84,3975.12,0,0
52,TRANSFER,1473.25,C000014,3433.37,1960.12,M000076,181.69,1654.94,0,0
52,PAYMENT,168.1,C000098,384.1,216.0,M000073,15682.99,15851.09,0,0
52,TRANSFER,1782.31,C000226,4795.24,3012.92,M000092,12932.58,14714.89,0,0
52,CASH_OUT,187.41,C000198,2507.57,2320.15,M000144,6447.8,6635.21,0,0
52,PAYMENT,238.13,C000075,6624.91,6386.79,M000046,4736.0,4974.13,0,0
52,CASH_IN,276.49,C000014,1668.21,1391.71,M000126,1754.38,2030.87,0,0
52,CASH_IN,731.84,C000218,2654.1,1922.27,M000027,10574.07,11305.91,0,0
52,CASH_OUT,45.57,C000192,12241.35,12195.77,M000112,12609.09,12654.67,0,0
52,CASH_IN,152.3,C000097,2622.42,2470.12,M000086,3507.89,3660.19,0,0
52,PAYMENT,1509.74,C000208,639.49,0.0,M000068,9996.39,11506.14,0,0
52,CASH_IN,302.45,C000207,9500.4,9197.95,M000088,2332.57,2635.02,0,0
52,TRANSFER,1162.79,C000010,1495.99,333.2,M000137,14361.22,15524.01,0,0
52,CASH_OUT,1098.52,C000288,4281.75,3183.23,M000182,3095.81,4194.33,0,0
52,PAYMENT,360.17,C000094,1399.95,1039.78,M000046,9801.83,10162.0,0,0
52,PAYMENT,1234.28,C000011,13018.69,11784.41,M000028,14975.81,16210.1,0,0
52,PAYMENT,501.17,C000214,2582.3,2081.13,M000043,11399.68,11900.85,0,0
52,CASH_OUT,807.99,C000261,14315.28,13507.29,M000088,8229.1,9037.08,0,0
52,PAYMENT,436.04,C000174,1221.54,785.5,M000057,1598.03,2034.07,0,0
52,PAYMENT,1905.55,C000288,9228.31,7322.76,M000018,19474.96,21380.51,0,0
52,CASH_OUT,357.01,C000034,6016.85,5659.84,M000054,9699.6,10056.61,0,0
52,CASH_OUT,950.98,C000155,3070.28,2119.3,M000001,17037.11,17988.09,0,0
52,PAYMENT,1109.14,C000110,1579.09,469.95,M000084,1781.04,2890.18,0,0
53,CASH_OUT,200.89,C000244,912.95,712.07,M000105,537.41,738.3,0,0
53,PAYMENT,525.58,C000189,3640.86,3115.28,M000194,5932.51,6458.09,0,0
53,TRANSFER,122.69,C000100,1729.18,1606.49,M000038,8294.67,8417.36,0,0
53,PAYMENT,1069.25,C000158,5786.1,4716.86,M000006,13462.42,14531.67,0,0
53,PAYMENT,542.07,C000115,32811.77,32269.7,M000028,1900.68,2442.75,0,0
53,TRANSFER,410.91,C000223,2457.12,2046.21,M000014,12522.61,12933.52,0,0
53,TRANSFER,1867.81,C000073,2771.64,903.83,M000160,5099.9,6967.71,0,0
53,CASH_OUT,575.94,C000062,1077.86,501.92,M000180,13300.99,13876.94,0,0
53,TRANSFER,501.87,C000121,7181.94,6680.06,M000087,2141.15,2643.03,0,0
53,TRANSFER,636.31,C000260,1174.19,537.88,M000124,2033.75,2670.06,0,0
53,PAYMENT,310.52,C000065,1137.0,826.47,M000161,11377.85,11688.37,0,0
53,CASH_IN,405.98,C000187,6736.37,6330.39,M000053,2114.3,2520.28,0,0
53,CASH_OUT,240.23,C000011,2286.74,2046.5,M000100,7767.33,8007.57,0,0
53,PAYMENT,272.14,C000043,5750.3,5478.16,M000060,18793.4,19065.54,0,0
53,PAYMENT,463.09,C000128,6983.32,6520.23,M000066,10841.86,11304.95,0,0
53,CASH_IN,424.7,C000155,9698.29,9273.59,M000108,5755.19,6179.88,0,0
53,PAYMENT,490.12,C000211,9531.86,9041.75,M000086,4401.5,4891.62,0,0
53,PAYMENT,249.91,C000207,4823.01,4573.1,M000147,23950.03,24199.94,0,0
53,PAYMENT,1227.74,C000279,8753.5,7525.76,M000023,8785.69,10013.43,0,0
53,TRANSFER,162.52,C000108,5670.09,5507.57,M000065,1786.24,1948.76,0,0
53,CASH_OUT,407.07,C000003,486.31,79.24,M000197,9310.18,9717.25,0,0
53,PAYMENT,1022.68,C000294,9846.01,8823.33,M000062,43717.39,44740.07,0,0
53,PAYMENT,562.51,C000131,3209.85,2647.34,M000158,6577.04,7139.55,0,0
53,PAYMENT,433.24,C000248,23529.42,23096.17,M000128,783.79,1217.03,0,0
53,PAYMENT,1023.83,C000217,3989.8,2965.96,M000113,15600.61,16624.45,0,0
53,TRANSFER,102.47,C000021,2743.08,2640.61,M000198,2198.56,2301.04,0,0
53,CASH_OUT,737.02,C000139,4207.13,3470.11,M000138,16323.64,17060.66,0,0
53,TRANSFER,1195.86,C000092,9186.7,7990.84,M000022,8626.51,9822.37,0,0
53,CASH_IN,178.24,C000293,3903.39,3725.14,M000025,3659.55,3837.8,0,0
53,PAYMENT,99.64,C000131,7522.25,7422.61,M000098,26271.95,26371.59,0,0
53,PAYMENT,230.55,C000063,2958.62,2728.07,M000053,1417.95,1648.5,0,0
53,CASH_IN,619.81,C000014,3036.28,2416.47,M000186,5351.87,5971.68,0,0
53,CASH_IN,1682.72,C000197,8165.97,6483.25,M000007,10908.94,12591.67,0,0
53,TRANSFER,464.5,C000045,626.88,162.39,M000113,6869.77,7334.27,0,0
53,PAYMENT,1102.97,C000013,14813.92,13710.95,M000180,11233.12,12336.09,0,0
53,TRANSFER,530.81,C000165,1392.72,861.91,M000102,29441.82,29972.63,0,0
53,PAYMENT,632.63,C000152,4498.72,3866.09,M000119,5771.95,6404.58,0,0
53,TRANSFER,100.73,C000225,13685.09,13584.35,M000102,26707.1,26807.83,0,0
53,PAYMENT,227.69,C000295,6049.97,5822.27,M000149,3226.75,3454.45,0,0
53,PAYMENT,849.95,C000281,4352.85,3502.9,M000149,14656.01,15505.96,0,0
53,TRANSFER,5704.71,C000251,11370.28,5665.57,M000040,26164.11,31868.82,0,0
53,TRANSFER,100.84,C000263,7256.9,7156.06,M000048,11680.4,11781.25,0,0
53,CASH_OUT,2529.39,C000108,2280.93,0.0,M000175,10002.32,12531.71,0,0
53,PAYMENT,819.64,C000267,9986.2,9166.56,M000040,5794.58,6614.23,0,0
53,TRANSFER,1108.85,C000285,8012.88,6904.03,M000051,27744.16,28853.01,0,0
53,CASH_OUT,401.52,C000242,14719.03,14317.51,M000145,14123.19,14524.71,0,0
53,TRANSFER,393.91,C000095,10371.88,9977.97,M000032,3044.09,3438.0,0,0
53,PAYMENT,396.72,C000242,14016.79,13620.07,M000081,2386.41,2783.14,0,0
53,TRANSFER,491.46,C000268,6057.96,5566.5,M000029,67050.3,67541.76,0,0
53,CASH_OUT,266.48,C000292,3977.0,3710.52,M000152,14789.82,15056.3,0,0
53,CASH_OUT,1506.42,C000119,2645.75,1139.33,M000162,6293.74,7800.16,0,0
53,CASH_OUT,609.64,C000175,6525.56,5915.92,M000026,3178.94,3788.58,0,0
53,CASH_IN,669.48,C000234,6884.11,6214.63,M000163,5795.89,6465.37,0,0
53,PAYMENT,1015.48,C000139,5080.32,4064.84,M000025,2830.47,3845.95,0,0
53,PAYMENT,154.55,C000091,4793.85,4639.3,M000088,18208.51,18363.06,0,0
53,TRANSFER,872.69,C000153,6237.41,5364.72,M000196,16655.82,17528.51,0,0
53,PAYMENT,1037.05,C000288,3163.43,2126.38,M000050,4061.18,5098.23,0,0
53,PAYMENT,765.55,C000072,1706.69,941.14,M000171,5567.94,6333.5,0,0
53,CASH_OUT,992.17,C000149,4985.42,3993.26,M000035,26740.03,27732.2,0,0
53,PAYMENT,150.52,C000067,8187.72,8037.19,M000043,4823.1,4973.62,0,0
53,CASH_OUT,3028.1,C000139,5564.62,2536.52,M000161,3048.05,6076.15,0,0
53,DEBIT,475.23,C000119,7429.68,6954.46,M000135,20977.33,21452.55,0,0
53,PAYMENT,755.5,C000149,4183.64,3428.14,M000171,16417.89,17173.39,0,0
53,CASH_IN,506.9,C000066,1933.28,1426.38,M000180,13475.77,13982.67,0,0
53,CASH_IN,902.22,C000090,1676.95,774.73,M000138,3086.36,3988.58,0,0
53,PAYMENT,243.01,C000084,2877.29,2634.28,M000019,4058.47,4301.48,0,0
53,TRANSFER,258.52,C000217,1694.53,1436.01,M000101,5299.12,5557.65,0,0
53,PAYMENT,135.19,C000231,42950.56,42815.37,M000155,11648.52,11783.71,0,0
53,DEBIT,666.32,C000185,38060.43,37394.11,M000002,3294.54,3960.87,0,0
53,DEBIT,680.14,C000160,4215.59,3535.45,M000168,7216.16,7896.3,0,0
53,CASH_OUT,211.98,C000273,7433.96,7221.98,M000004,4757.13,4969.12,0,0
53,TRANSFER,1752.08,C000159,2517.81,765.72,M000194,8147.84,9899.92,0,0
53,TRANSFER,828.63,C000039,1800.27,971.64,M000148,42143.83,42972.46,0,0
53,TRANSFER,2148.09,C000167,9865.59,7717.5,M000069,8029.8,10177.89,0,0
53,TRANSFER,580.71,C000088,1131.99,551.28,M000057,1059.46,1640.17,0,0
53,CASH_OUT,802.65,C000018,10221.62,9418.97,M000170,28138.64,28941.29,0,0
53,PAYMENT,208.81,C000222,993.86,785.05,M000183,7692.56,7901.37,0,0
53,PAYMENT,469.31,C000126,522.15,52.84,M000154,5662.56,6131.87,0,0
53,PAYMENT,2718.18,C000250,13809.75,11091.56,M000050,6747.51,9465.7,0,0
53,PAYMENT,955.66,C000151,1320.81,365.15,M000077,10799.53,11755.19,0,0
53,CASH_OUT,164.92,C000049,2937.24,2772.31,M000168,22785.81,22950.73,0,0
53,TRANSFER,514.01,C000240,8072.09,7558.07,M000118,498.32,1012.34,0,0
53,TRANSFER,960.25,C000170,2135.21,1174.95,M000164,15098.67,16058.92,0,0
53,TRANSFER,690.55,C000220,2110.86,1420.31,M000132,32329.58,33020.13,0,0
53,CASH_OUT,150.89,C000270,7557.44,7406.55,M000015,3955.62,4106.51,0,0
53,CASH_OUT,92.51,C000168,5993.51,5901.0,M000122,2557.07,2649.58,0,0
53,CASH_IN,4387.59,C000097,8649.61,4262.02,M000187,4258.9,8646.49,0,0
53,PAYMENT,201.68,C000152,9280.04,9078.36,M000025,7604.44,7806.12,0,0
53,TRANSFER,1128.15,C000252,5192.54,4064.39,M000184,3435.03,4563.18,0,0
53,CASH_OUT,9406.72,C000111,2533.1,0.0,M000173,21311.32,30718.04,0,0
53,PAYMENT,2244.74,C000015,866.73,0.0,M000148,2346.51,4591.25,1,0
53,PAYMENT,378.72,C000195,3979.08,3600.36,M000177,65328.21,65706.93,0,0
53,CASH_IN,600.89,C000085,1162.68,561.78,M000153,2646.17,3247.06,0,0
53,TRANSFER,217.14,C000026,2238.45,2021.3,M000178,4890.45,5107.59,0,0
53,CASH_IN,819.5,C000206,13105.76,12286.25,M000078,1733.66,2553.16,0,0
53,PAYMENT,164.32,C000052,12883.64,12719.32,M000016,10568.14,10732.46,0,0
53,CASH_OUT,365.53,C000112,924.09,558.56,M000018,3605.4,3970.92,0,0
53,CASH_OUT,572.71,C000233,58358.65,57785.94,M000108,4453.08,5025.79,0,0
53,PAYMENT,369.08,C000179,12662.85,12293.77,M000065,5904.56,6273.63,0,0
53,CASH_IN,984.33,C000166,2278.9,1294.57,M000144,417.0,1401.32,0,0
54,CASH_IN,152.89,C000090,3365.84,3212.95,M000055,7681.57,7834.46,0,0
54,CASH_IN,2335.66,C000060,3685.02,1349.36,M000106,6660.79,8996.45,0,0
54,PAYMENT,99.26,C000046,1497.37,1398.11,M000076,6210.3,6309.56,0,0
54,PAYMENT,1555.61,C000295,15051.82,13496.21,M000141,9444.36,10999.97,0,0
54,CASH_OUT,165.9,C000010,2844.07,2678.17,M000076,1600.68,1766.58,0,0
54,CASH_IN,1501.16,C000226,23476.89,21975.73,M000029,10693.18,12194.34,0,0
54,PAYMENT,617.1,C000065,1387.99,770.89,M000056,1843.98,2461.08,0,0
54,PAYMENT,4280.42,C000192,2062.12,0.0,M000140,2921.74,7202.16,0,0
54,CASH_IN,1590.68,C000143,22265.99,20675.31,M000064,11501.18,13091.86,0,0
54,CASH_IN,61.71,C000203,2688.85,2627.14,M000095,5425.78,5487.49,0,0
54,PAYMENT,960.38,C000149,4030.19,3069.82,M000043,11084.69,12045.07,0,0
54,TRANSFER,1911.55,C000138,41259.06,39347.5,M000046,15182.97,17094.52,0,0
54,CASH_OUT,305.77,C000157,2176.97,1871.2,M000016,5284.42,5590.19,0,0
54,CASH_OUT,285.38,C000003,3927.83,3642.45,M000111,10756.09,11041.48,0,0
54,TRANSFER,306.23,C000014,1500.42,1194.2,M000040,4089.47,4395.7,0,0
54,PAYMENT,393.88,C000028,8888.67,8494.79,M000029,4848.78,5242.66,0,0
54,CASH_IN,308.2,C000286,4561.95,4253.74,M000057,5609.35,5917.55,0,0
54,PAYMENT,154.98,C000051,17752.78,17597.81,M000186,4083.07,4238.04,0,0
54,CASH_OUT,518.66,C000163,1792.59,1273.93,M000124,12581.08,13099.75,0,0
54,PAYMENT,169.21,C000061,911.07,741.86,M000148,14940.21,15109.42,0,0
54,CASH_IN,174.05,C000059,6151.21,5977.16,M000087,4029.59,4203.65,0,0
54,PAYMENT,2756.25,C000104,5460.59,2704.34,M000084,1329.73,4085.98,0,0
54,CASH_OUT,282.16,C000218,1247.58,965.43,M000046,3143.66,3425.82,0,0
54,TRANSFER,1285.61,C000085,13313.05,12027.44,M000088,4174.57,5460.18,0,0
54,PAYMENT,4904.74,C000176,1197.74,0.0,M000107,3314.44,8219.18,0,0
54,CASH_IN,1677.39,C000010,15258.17,13580.77,M000069,15800.06,17477.46,0,0
54,CASH_OUT,497.18,C000002,7811.32,7314.14,M000192,18149.7,18646.88,0,0
54,PAYMENT,242.82,C000106,2018.48,1775.65,M000077,1066.93,1309.75,0,0
54,CASH_OUT,121.01,C000056,4037.28,3916.27,M000094,2980.06,3101.07,0,0
54,CASH_OUT,245.14,C000206,1473.83,1228.69,M000023,9254.05,9499.19,0,0
54,PAYMENT,826.67,C000261,25918.33,25091.66,M000092,19082.73,19909.4,0,0
54,CASH_IN,1485.82,C000256,15195.6,13709.78,M000000,3460.69,4946.5,0,0
54,TRANSFER,948.55,C000002,1180.98,232.44,M000145,6349.64,7298.19,0,0
54,CASH_IN,487.13,C000053,20325.29,19838.16,M000035,10724.78,11211.91,0,0
54,PAYMENT,1618.35,C000034,1210.65,0.0,M000112,4768.7,6387.05,0,0
54,PAYMENT,981.76,C000266,5272.09,4290.33,M000092,9279.82,10261.58,0,0
54,TRANSFER,101.71,C000120,19403.87,19302.16,M000179,7189.56,7291.27,0,0
54,TRANSFER,900.28,C000183,6248.15,5347.88,M000193,5068.92,5969.2,0,0
54,PAYMENT,86.12,C000197,9778.8,9692.68,M000193,2878.5,2964.62,0,0
54,PAYMENT,1882.12,C000122,2247.84,365.72,M000102,14369.41,16251.53,0,0
54,PAYMENT,1368.45,C000144,5991.37,4622.92,M000044,29123.3,30491.74,0,0
54,CASH_IN,256.15,C000217,13961.52,13705.37,M000120,20652.3,20908.45,0,0
54,TRANSFER,1700.16,C000232,591.67,0.0,M000180,7134.57,8834.73,0,0
54,PAYMENT,716.57,C000118,8679.31,7962.73,M000059,4347.2,5063.78,0,0
54,CASH_OUT,163.2,C000251,44317.01,44153.81,M000071,4902.77,5065.97,0,0
54,CASH_OUT,277.39,C000231,88248.55,87971.15,M000044,8831.13,9108.53,0,0
54,CASH_IN,196.12,C000056,4882.84,4686.72,M000118,1083.05,1279.17,0,0
54,PAYMENT,156.78,C000204,11156.45,10999.67,M000122,3216.34,3373.12,0,0
54,PAYMENT,1595.87,C000209,18543.77,16947.89,M000026,7042.27,8638.14,0,0
54,CASH_OUT,628.33,C000087,7124.41,6496.07,M000041,1673.95,2302.29,0,0
54,PAYMENT,391.6,C000244,9554.61,9163.01,M000005,2024.88,2416.48,0,0
54,TRANSFER,981.75,C000097,4138.18,3156.44,M000154,9446.31,10428.06,0,0
54,CASH_IN,476.88,C000212,3590.91,3114.03,M000086,3427.94,3904.82,0,0
54,CASH_OUT,272.69,C000279,8517.32,8244.63,M000052,2566.99,2839.68,0,0
54,TRANSFER,279.34,C000288,5051.08,4771.74,M000135,16270.58,16549.92,0,0
54,DEBIT,591.6,C000103,963.78,372.18,M000092,2538.56,3130.17,0,0
54,TRANSFER,113.25,C000223,5110.08,4996.84,M000100,13526.58,13639.82,0,0
54,TRANSFER,72.09,C000151,2666.28,2594.19,M000048,14938.41,15010.5,0,0
54,TRANSFER,931.55,C000217,1875.04,943.49,M000072,4436.04,5367.59,0,0
54,TRANSFER,112.29,C000139,3132.0,3019.71,M000037,6511.59,6623.88,0,0
54,TRANSFER,2522.71,C000258,2645.94,123.23,M000070,7131.73,9654.44,0,0
54,PAYMENT,23103.7,C000072,8450.83,0.0,M000178,6281.66,29385.36,1,0
54,PAYMENT,1340.23,C000011,10428.06,9087.83,M000146,10894.61,12234.84,0,0
54,PAYMENT,258.27,C000248,12009.59,11751.32,M000048,3036.92,3295.19,0,0
54,PAYMENT,257.77,C000122,2305.56,2047.79,M000016,592.5,850.28,0,0
54,PAYMENT,210.03,C000190,14232.46,14022.43,M000048,13696.74,13906.77,0,0
54,PAYMENT,2141.22,C000257,4160.35,2019.13,M000018,11158.28,13299.49,0,0
54,TRANSFER,309.62,C000289,4590.32,4280.69,M000060,8387.4,8697.02,0,0
54,PAYMENT,630.74,C000084,3185.15,2554.41,M000191,5759.55,6390.29,0,0
54,PAYMENT,88.32,C000063,1412.7,1324.38,M000136,2345.3,2433.63,0,0
54,CASH_OUT,208.06,C000042,12534.47,12326.41,M000048,20670.5,20878.56,0,0
54,CASH_OUT,510.01,C000222,4144.51,3634.5,M000039,7758.5,8268.51,0,0
54,PAYMENT,161.29,C000168,3606.75,3445.47,M000166,6797.6,6958.88,0,0
54,PAYMENT,143.02,C000287,8623.41,8480.39,M000176,11610.29,11753.31,0,0
54,CASH_IN,888.59,C000258,12181.29,11292.7,M000133,8467.98,9356.57,0,0
54,TRANSFER,93.33,C000296,4347.94,4254.61,M000131,3608.43,3701.77,0,0
54,CASH_IN,835.7,C000050,4544.89,3709.2,M000066,5608.73,6444.43,0,0
54,PAYMENT,999.48,C000136,5619.32,4619.83,M000084,703.83,1703.31,0,0
54,CASH_OUT,90.64,C000049,5046.01,4955.37,M000179,1431.26,1521.9,0,0
54,PAYMENT,1195.56,C000162,1103.13,0.0,M000138,9431.04,10626.6,0,0
54,CASH_OUT,240.33,C000265,11953.86,11713.52,M000139,4777.27,5017.6,0,0
54,CASH_IN,115.7,C000254,26681.42,26565.71,M000141,21785.6,21901.3,0,0
54,CASH_IN,432.42,C000139,4433.83,4001.41,M000000,738.32,1170.74,0,0
54,PAYMENT,497.84,C000082,9298.4,8800.56,M000100,1973.81,2471.65,0,0
54,PAYMENT,235.78,C000271,4628.09,4392.31,M000157,8152.4,8388.18,0,0
54,PAYMENT,639.18,C000132,22483.63,21844.45,M000199,6777.31,7416.5,0,0
54,TRANSFER,343.72,C000096,4815.27,4471.56,M000048,5507.32,5851.03,0,0
54,PAYMENT,77.26,C000298,5210.51,5133.25,M000185,11905.74,11983.0,0,0
54,TRANSFER,562.01,C000022,5190.69,4628.68,M000144,4440.89,5002.9,0,0
54,DEBIT,426.81,C000276,3063.41,2636.6,M000176,2908.04,3334.85,0,0
54,CASH_OUT,314.88,C000067,3049.31,2734.44,M000166,6930.09,7244.97,0,0
54,TRANSFER,2762.04,C000144,6056.76,3294.71,M000197,3208.43,5970.47,0,0
54,PAYMENT,697.93,C000019,4518.4,3820.47,M000166,16935.25,17633.18,0,0
54,CASH_OUT,171.52,C000143,361.62,190.11,M000085,10012.26,10183.78,0,0
54,CASH_OUT,231.81,C000188,5386.65,5154.84,M000055,3597.21,3829.02,0,0
54,PAYMENT,583.88,C000122,4747.36,4163.47,M000127,9421.24,10005.12,0,0
54,PAYMENT,674.33,C000071,7541.81,6867.48,M000170,6881.58,7555.91,0,0
54,PAYMENT,246.8,C000185,33332.11,33085.3,M000048,29655.85,29902.65,0,0
54,PAYMENT,804.18,C000281,13006.59,12202.42,M000141,4220.44,5024.61,0,0
54,DEBIT,245.36,C000113,8441.43,8196.07,M000148,14477.99,14723.35,0,0
55,CASH_OUT,3431.2,C000262,4736.53,1305.33,M000103,9245.58,12676.78,0,0
55,CASH_OUT,406.88,C000035,12938.68,12531.8,M000047,31477.52,31884.4,0,0
55,TRANSFER,2290.98,C000004,1402.38,0.0,M000126,1106.21,3397.19,0,0
55,PAYMENT,1376.74,C000236,6498.54,5121.8,M000158,927.63,2304.38,0,0
55,CASH_OUT,243.07,C000164,310.59,67.52,M000028,3095.6,3338.67,0,0
55,PAYMENT,529.63,C000076,2626.41,2096.78,M000081,39889.75,40419.38,0,0
55,PAYMENT,466.7,C000122,2400.38,1933.67,M000196,5718.11,6184.81,0,0
55,TRANSFER,105.12,C000226,1503.38,1398.26,M000124,2633.79,2738.91,0,0
55,CASH_OUT,547.96,C000232,4679.06,4131.1,M000090,9662.85,10210.82,0,0
55,PAYMENT,299.08,C000288,5578.93,5279.85,M000054,13994.82,14293.9,0,0
55,PAYMENT,353.43,C000130,13996.61,13643.17,M000003,3694.2,4047.64,0,0
55,PAYMENT,859.65,C000154,10842.63,9982.98,M000100,7386.18,8245.83,0,0
55,CASH_OUT,357.0,C000294,2894.33,2537.33,M000187,6347.8,6704.81,0,0
55,TRANSFER,410.77,C000210,3380.57,2969.81,M000184,5368.68,5779.45,0,0
55,PAYMENT,411.62,C000266,17513.98,17102.37,M000179,9485.34,9896.96,0,0
55,PAYMENT,788.69,C000061,15104.71,14316.02,M000170,2762.49,3551.18,0,0
55,TRANSFER,88.2,C000019,1463.24,1375.04,M000186,42862.34,42950.54,0,0
55,CASH_IN,353.82,C000244,1391.07,1037.24,M000131,2913.13,3266.95,0,0
55,DEBIT,798.42,C000117,4919.33,4120.91,M000174,2637.92,3436.34,0,0
55,TRANSFER,337.51,C000073,9181.46,8843.95,M000084,1034.11,1371.61,0,0
55,CASH_OUT,1472.44,C000215,2573.25,1100.81,M000049,4254.01,5726.45,0,0
55,CASH_OUT,1149.81,C000058,1448.44,298.63,M000182,4233.1,5382.91,0,0
55,PAYMENT,459.23,C000201,4883.57,4424.34,M000140,5709.72,6168.95,0,0
55,CASH_IN,1086.47,C000183,3059.54,1973.07,M000105,2378.11,3464.57,0,0
55,CASH_OUT,541.47,C000208,1653.99,1112.52,M000093,8849.22,9390.69,0,0
55,PAYMENT,1504.65,C000124,10009.7,8505.05,M000126,3209.06,4713.7,0,0
55,TRANSFER,1399.12,C000170,2615.03,1215.91,M000094,5725.33,7124.46,0,0
55,PAYMENT,378.84,C000169,1352.1,973.25,M000085,586.55,965.39,0,0
55,PAYMENT,2704.55,C000032,3827.44,1122.89,M000101,1552.27,4256.83,0,0
55,TRANSFER,136.6,C000280,4435.27,4298.67,M000196,7335.41,7472.01,0,0
55,CASH_OUT,930.54,C000263,371.96,0.0,M000198,3575.95,4506.49,0,0
55,PAYMENT,7559.02,C000243,5336.18,0.0,M000006,10559.32,18118.34,0,0
55,CASH_OUT,1072.01,C000238,4439.06,3367.05,M000054,2626.92,3698.93,0,0
55,PAYMENT,442.01,C000209,11552.04,11110.04,M000071,1104.48,1546.48,0,0
55,PAYMENT,1112.2,C000248,19764.98,18652.79,M000026,3567.05,4679.24,0,0
55,PAYMENT,94.68,C000085,1177.72,1083.04,M000149,2983.66,3078.34,0,0
55,CASH_IN,1164.36,C000269,10593.62,9429.26,M000061,3986.06,5150.42,0,0
55,PAYMENT,970.63,C000223,1451.03,480.4,M000006,2978.52,3949.14,0,0
55,CASH_IN,98.46,C000248,6116.54,6018.08,M000046,9021.82,9120.29,0,0
55,PAYMENT,1008.45,C000056,2313.92,1305.47,M000039,2092.12,3100.57,0,0
55,TRANSFER,572.7,C000256,41313.67,40740.97,M000036,6710.4,7283.1,0,0
55,PAYMENT,155.78,C000198,1403.72,1247.94,M000159,13480.28,13636.06,0,0
55,PAYMENT,598.52,C000291,723.97,125.45,M000010,24265.1,24863.62,0,0
55,PAYMENT,398.3,C000095,6460.16,6061.87,M000106,6396.82,6795.12,0,0
55,PAYMENT,1986.1,C000110,4200.0,2213.9,M000165,1891.32,3877.42,0,0
55,TRANSFER,4915.06,C000069,17887.56,12972.5,M000104,1703.81,6618.87,1,0
55,TRANSFER,210.84,C000275,21100.74,20889.9,M000023,5897.09,6107.93,0,0
55,CASH_OUT,778.84,C000187,19952.62,19173.77,M000074,22015.66,22794.5,0,0
55,TRANSFER,236.93,C000016,3036.07,2799.14,M000198,1954.75,2191.68,0,0
55,CASH_OUT,2613.44,C000296,3899.61,1286.17,M000179,3580.92,6194.36,0,0
55,TRANSFER,28.62,C000127,5525.91,5497.29,M000037,9045.99,9074.61,0,0
55,PAYMENT,113.79,C000263,1471.62,1357.83,M000122,2939.36,3053.15,0,0
55,CASH_IN,464.49,C000159,3893.32,3428.83,M000051,1686.92,2151.4,0,0
55,PAYMENT,452.9,C000212,2486.02,2033.12,M000110,2585.6,3038.5,0,0
55,TRANSFER,394.85,C000088,4205.91,3811.06,M000030,3820.3,4215.15,0,0
55,TRANSFER,175.66,C000090,4337.68,4162.02,M000079,6700.76,6876.42,0,0
55,CASH_OUT,559.97,C000281,8839.0,8279.03,M000087,13363.71,13923.69,0,0
55,CASH_OUT,1302.93,C000011,8466.5,7163.57,M000072,4272.57,5575.51,0,0
55,CASH_IN,169.4,C000036,4243.67,4074.28,M000101,1495.02,1664.42,0,0
55,PAYMENT,588.34,C000140,23433.43,22845.09,M000134,4263.72,4852.06,0,0
55,CASH_IN,275.81,C000109,2377.85,2102.04,M000180,11798.95,12074.76,0,0
55,PAYMENT,410.79,C000156,4062.0,3651.21,M000055,1991.66,2402.45,0,0
55,CASH_IN,1126.81,C000254,5807.3,4680.49,M000062,4111.05,5237.87,0,0
55,CASH_OUT,428.44,C000088,10273.4,9844.96,M000102,2997.5,3425.94,0,0
55,CASH_OUT,942.38,C000271,1455.35,512.97,M000194,5727.19,6669.57,0,0
55,CASH_OUT,1942.4,C000143,3903.39,1960.99,M000050,364.4,2306.8,0,0
55,CASH_IN,869.85,C000215,5542.11,4672.27,M000128,17079.35,17949.2,0,0
55,TRANSFER,46.23,C000217,6348.71,6302.48,M000080,2128.72,2174.95,0,0
55,PAYMENT,1396.12,C000032,7970.87,6574.76,M000129,9225.4,10621.51,0,0
55,TRANSFER,1425.0,C000069,5875.72,4450.72,M000181,746.76,2171.76,0,0
55,PAYMENT,257.41,C000268,2424.05,2166.64,M000193,10169.89,10427.31,0,0
55,PAYMENT,53.47,C000246,5427.06,5373.59,M000121,1655.96,1709.43,0,0
55,CASH_OUT,1291.32,C000094,2970.98,1679.66,M000124,3883.09,5174.41,0,0
55,TRANSFER,296.98,C000234,2433.49,2136.51,M000047,8187.89,8484.87,0,0
55,DEBIT,1610.6,C000279,5320.39,3709.79,M000020,11243.13,12853.73,0,0
55,PAYMENT,263.7,C000263,11519.02,11255.32,M000184,1073.09,1336.79,0,0
55,PAYMENT,1002.98,C000004,13897.48,12894.51,M000143,4628.22,5631.2,0,0
55,PAYMENT,197.67,C000012,3087.54,2889.88,M000016,2074.56,2272.22,0,0
55,PAYMENT,443.56,C000146,21671.26,21227.7,M000002,1682.83,2126.38,0,0
55,TRANSFER,458.26,C000081,3187.3,2729.04,M000127,5803.16,6261.43,0,0
55,PAYMENT,1461.74,C000075,1710.08,248.34,M000128,1946.7,3408.44,0,0
55,CASH_IN,1331.09,C000296,2807.76,1476.67,M000037,6515.49,7846.58,0,0
55,PAYMENT,207.3,C000195,13950.37,13743.06,M000081,2060.13,2267.43,0,0
55,PAYMENT,221.56,C000286,1552.95,1331.39,M000033,10037.97,10259.53,0,0
